city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population_2019,is_last,order_for_place,place_type,state
Parintins,1303403,2,1.75019,2020-03-24,0.5,1,114273,FALSE,2,city,AM
,13,47,1.13401,2020-03-24,0.0213,1,4144597,FALSE,8,state,AM
Macapá,1600303,1,0.19868,2020-03-24,,0,503327,FALSE,5,city,AP
,16,1,0.11824,2020-03-24,,0,845731,FALSE,5,state,AP
Barreiras,2903201,1,0.64334,2020-03-24,,0,155439,FALSE,3,city,BA
Brumado,2904605,1,1.48821,2020-03-24,,0,67195,FALSE,2,city,BA
Camaçari,2905701,1,0.3343,2020-03-24,,0,299132,FALSE,5,city,BA
Conceição do Jacuípe,2908507,1,3.01632,2020-03-24,,0,33153,FALSE,3,city,BA
Conde,2908606,1,3.87042,2020-03-24,,0,25837,FALSE,1,city,BA
Feira de Santana,2910800,8,1.30108,2020-03-24,,0,614872,FALSE,17,city,BA
Importados/Indefinidos,,3,,2020-03-24,,0,,FALSE,1,city,BA
Itabuna,2914802,1,0.46899,2020-03-24,,0,213223,FALSE,6,city,BA
Jequié,2918001,1,0.64117,2020-03-24,,0,155966,FALSE,2,city,BA
Juazeiro,2918407,2,0.92291,2020-03-24,,0,216707,FALSE,2,city,BA
Lauro de Freitas,2919207,3,1.51179,2020-03-24,,0,198440,FALSE,6,city,BA
Porto Seguro,2925303,8,5.38047,2020-03-24,,0,148686,FALSE,9,city,BA
Prado,2925501,2,7.09874,2020-03-24,,0,28174,FALSE,8,city,BA
Salvador,2927408,45,1.56666,2020-03-24,,0,2872347,FALSE,11,city,BA
Teixeira de Freitas,2931350,1,0.6231,2020-03-24,,0,160487,FALSE,1,city,BA
,29,79,0.53116,2020-03-24,,0,14873064,FALSE,17,state,BA
Aquiraz,2301000,6,7.47468,2020-03-24,,0,80271,FALSE,8,city,CE
Fortaleza,2304400,170,6.36861,2020-03-24,,0,2669342,FALSE,8,city,CE
Fortim,2304459,1,6.06796,2020-03-24,,0,16480,FALSE,5,city,CE
Importados/Indefinidos,,2,,2020-03-24,,0,,FALSE,6,city,CE
Juazeiro do Norte,2307304,1,0.36469,2020-03-24,,0,274207,FALSE,5,city,CE
Mauriti,2308104,1,2.08498,2020-03-24,,0,47962,FALSE,1,city,CE
Sobral,2312908,4,1.91447,2020-03-24,,0,208935,FALSE,6,city,CE
,23,185,2.02583,2020-03-24,,0,9132078,FALSE,9,state,CE
Brasília,5300108,161,5.33949,2020-03-24,,0,3015268,FALSE,17,city,DF
,53,161,5.33949,2020-03-24,,0,3015268,FALSE,17,state,DF
Cachoeiro de Itapemirim,3201209,1,0.47853,2020-03-24,,,208972,FALSE,5,city,ES
Cariacica,3201308,1,0.26227,2020-03-24,,,381285,FALSE,5,city,ES
Importados/Indefinidos,,1,,2020-03-24,,,,FALSE,1,city,ES
Linhares,3203205,3,1.72856,2020-03-24,,,173555,FALSE,6,city,ES
Santa Teresa,3204609,1,4.23908,2020-03-24,,,23590,FALSE,2,city,ES
Serra,3205002,1,0.19323,2020-03-24,,,517510,FALSE,2,city,ES
Vila Velha,3205200,17,3.44242,2020-03-24,,,493838,FALSE,6,city,ES
Vitória,3205309,15,4.14254,2020-03-24,,,362097,FALSE,6,city,ES
,32,40,0.99536,2020-03-24,,,4018650,FALSE,20,state,ES
Anápolis,5201108,3,0.77535,2020-03-24,,0,386923,FALSE,8,city,GO
Aparecida de Goiânia,5201405,2,0.34591,2020-03-24,,0,578179,FALSE,6,city,GO
Catalão,5205109,1,0.91892,2020-03-24,,0,108823,FALSE,3,city,GO
Goiânia,5208707,15,0.98937,2020-03-24,,0,1516113,FALSE,12,city,GO
Jataí,5211909,1,0.99126,2020-03-24,,0,100882,FALSE,6,city,GO
Rio Verde,5218805,5,2.12182,2020-03-24,,0,235647,FALSE,12,city,GO
Valparaíso de Goiás,5221858,2,1.18717,2020-03-24,,0,168468,FALSE,1,city,GO
,52,29,0.4132,2020-03-24,,0,7018354,FALSE,13,state,GO
São Luís,2111300,8,0.72603,2020-03-24,,0,1101884,FALSE,5,city,MA
,21,8,0.11307,2020-03-24,,0,7075181,FALSE,5,state,MA
Belo Horizonte,3106200,87,3.46328,2020-03-24,,0,2512070,FALSE,8,city,MG
Betim,3106705,1,0.22761,2020-03-24,,0,439340,FALSE,2,city,MG
Bom Despacho,3107406,1,1.97609,2020-03-24,,0,50605,FALSE,2,city,MG
Campos Altos,3111507,1,6.46789,2020-03-24,,0,15461,FALSE,2,city,MG
Contagem,3118601,2,0.30127,2020-03-24,,0,663855,FALSE,2,city,MG
Coronel Fabriciano,3119401,1,0.91029,2020-03-24,,0,109855,FALSE,7,city,MG
Divinópolis,3122306,1,0.41976,2020-03-24,,0,238230,FALSE,15,city,MG
Importados/Indefinidos,,2,,2020-03-24,,0,,FALSE,3,city,MG
Ipatinga,3131307,1,0.37964,2020-03-24,,0,263410,FALSE,11,city,MG
Juiz de Fora,3136702,8,1.40629,2020-03-24,,0,568873,FALSE,9,city,MG
Lagoa da Prata,3137205,1,1.91699,2020-03-24,,0,52165,FALSE,2,city,MG
Mariana,3140001,2,3.29359,2020-03-24,,0,60724,FALSE,4,city,MG
Nova Lima,3144805,7,7.37704,2020-03-24,,0,94889,FALSE,7,city,MG
Patrocínio,3148103,1,1.10184,2020-03-24,,0,90757,FALSE,9,city,MG
Poços de Caldas,3151800,1,0.59738,2020-03-24,,0,167397,FALSE,4,city,MG
Sete Lagoas,3167202,2,0.83459,2020-03-24,,0,239639,FALSE,7,city,MG
Timóteo,3168705,1,1.11307,2020-03-24,,0,89842,FALSE,2,city,MG
Uberaba,3170107,3,0.89879,2020-03-24,,0,333783,FALSE,4,city,MG
Uberlândia,3170206,7,1.01258,2020-03-24,,0,691305,FALSE,7,city,MG
,31,130,0.61411,2020-03-24,,0,21168791,FALSE,16,state,MG
Campo Grande,5002704,22,2.45541,2020-03-24,,0,895982,FALSE,11,city,MS
Ponta Porã,5006606,1,1.08078,2020-03-24,,0,92526,FALSE,4,city,MS
Sidrolândia,5007901,1,1.73415,2020-03-24,,0,57665,FALSE,6,city,MS
,50,24,0.86362,2020-03-24,,0,2778986,FALSE,11,state,MS
Cuiabá,5103403,5,0.81626,2020-03-24,,0,612547,FALSE,3,city,MT
Nova Monte Verde,5108956,1,10.89562,2020-03-24,,0,9178,FALSE,1,city,MT
Várzea Grande,5108402,1,0.35091,2020-03-24,,0,284971,FALSE,2,city,MT
,51,7,0.20089,2020-03-24,,0,3484466,FALSE,4,state,MT
Belém,1501402,4,0.26796,2020-03-24,,0,1492745,FALSE,7,city,PA
Marabá,1504208,1,0.35798,2020-03-24,,0,279349,FALSE,2,city,PA
,15,5,0.05812,2020-03-24,,0,8602865,FALSE,7,state,PA
Igaracy,2502607,1,16.34788,2020-03-24,,0,6117,FALSE,2,city,PB
João Pessoa,2507507,2,0.24721,2020-03-24,,0,809015,FALSE,7,city,PB
,25,3,0.07466,2020-03-24,,0,4018127,FALSE,13,state,PB
Belo Jardim,2601706,1,1.30823,2020-03-24,,,76439,FALSE,6,city,PE
Caruaru,2604106,1,0.27692,2020-03-24,,,361118,FALSE,2,city,PE
Importados/Indefinidos,,4,,2020-03-24,,,,FALSE,8,city,PE
Jaboatão dos Guararapes,2607901,3,0.42717,2020-03-24,,,702298,FALSE,6,city,PE
Olinda,2609600,2,0.50958,2020-03-24,,,392482,FALSE,3,city,PE
Petrolina,2611101,1,0.28641,2020-03-24,,,349145,FALSE,2,city,PE
Recife,2611606,30,1.8229,2020-03-24,,,1645727,FALSE,10,city,PE
,26,42,0.43947,2020-03-24,,0,9557071,FALSE,13,state,PE
Teresina,2211001,8,0.92502,2020-03-24,,,864845,FALSE,5,city,PI
,22,8,0.24441,2020-03-24,,,3273227,FALSE,5,state,PI
Campo Largo,4104204,1,0.75756,2020-03-24,,0,132002,FALSE,8,city,PR
Cascavel,4104808,2,0.60891,2020-03-24,,0,328454,FALSE,2,city,PR
Cianorte,4105508,6,7.26216,2020-03-24,,0,82620,FALSE,11,city,PR
Colombo,4105805,1,0.4103,2020-03-24,,0,243726,FALSE,3,city,PR
Curitiba,4106902,40,2.06921,2020-03-24,,0,1933105,FALSE,11,city,PR
Foz do Iguaçu,4108304,4,1.5472,2020-03-24,,0,258532,FALSE,7,city,PR
Guaíra,4108809,1,3.01941,2020-03-24,,0,33119,FALSE,5,city,PR
Importados/Indefinidos,,5,,2020-03-24,,0,,FALSE,3,city,PR
Londrina,4113700,3,0.52656,2020-03-24,,0,569733,FALSE,8,city,PR
Maringá,4115200,1,0.23603,2020-03-24,,0,423666,FALSE,7,city,PR
Paranavaí,4118402,1,1.13155,2020-03-24,,0,88374,FALSE,1,city,PR
Pato Branco,4118501,1,1.20655,2020-03-24,,0,82881,FALSE,4,city,PR
Pinhais,4119152,2,1.51335,2020-03-24,,0,132157,FALSE,4,city,PR
Ponta Grossa,4119905,1,0.2843,2020-03-24,,0,351736,FALSE,4,city,PR
Telêmaco Borba,4127106,1,1.26624,2020-03-24,,0,78974,FALSE,1,city,PR
Umuarama,4128104,0,,2020-03-24,,0,111557,FALSE,4,city,PR
,41,70,0.61221,2020-03-24,,0,11433957,FALSE,11,state,PR
Barra Mansa,3300407,1,0.54226,2020-03-24,,0,184412,FALSE,12,city,RJ
Campos dos Goytacazes,3301009,1,0.19703,2020-03-24,,0,507548,FALSE,1,city,RJ
Duque de Caxias,3301702,1,0.10874,2020-03-24,,0,919596,FALSE,1,city,RJ
Guapimirim,3301850,1,1.65243,2020-03-24,,0,60517,FALSE,6,city,RJ
Importados/Indefinidos,,2,,2020-03-24,,0,,FALSE,4,city,RJ
Miguel Pereira,3302908,1,3.91573,2020-03-24,1,1,25538,FALSE,5,city,RJ
Niterói,3303302,12,2.33652,2020-03-24,0.0833,1,513584,FALSE,9,city,RJ
Petrópolis,3303906,3,0.97978,2020-03-24,0.3333,1,306191,FALSE,4,city,RJ
Rio de Janeiro,3304557,276,4.10781,2020-03-24,0.0109,3,6718903,FALSE,11,city,RJ
São Gonçalo,3304904,3,0.27654,2020-03-24,,0,1084839,FALSE,2,city,RJ
Volta Redonda,3306305,4,1.46514,2020-03-24,,0,273012,FALSE,1,city,RJ
,33,305,1.76659,2020-03-24,0.0197,6,17264943,FALSE,12,state,RJ
Mossoró,2408003,1,0.33627,2020-03-24,,0,297378,FALSE,3,city,RN
Natal,2408102,9,1.01796,2020-03-24,,0,884122,FALSE,8,city,RN
Parnamirim,2403251,4,1.52982,2020-03-24,,0,261469,FALSE,4,city,RN
,24,14,0.39922,2020-03-24,,0,3506853,FALSE,8,state,RN
Ji-Paraná,1100122,1,0.77538,2020-03-24,,0,128969,FALSE,4,city,RO
Porto Velho,1100205,4,0.75537,2020-03-24,,0,529544,FALSE,3,city,RO
,11,5,0.28134,2020-03-24,,0,1777225,FALSE,4,state,RO
Boa Vista,1400100,7,1.75345,2020-03-24,,0,399213,FALSE,4,city,RR
Bonfim,1400159,1,8.05867,2020-03-24,,0,12409,FALSE,1,city,RR
,14,8,1.32065,2020-03-24,,0,605761,FALSE,4,state,RR
Alvorada,4300604,2,0.951,2020-03-24,,0,210305,FALSE,6,city,RS
Anta Gorda,4300703,1,16.71961,2020-03-24,,0,5981,FALSE,1,city,RS
Bagé,4301602,7,5.7783,2020-03-24,,0,121143,FALSE,6,city,RS
Bento Gonçalves,4302105,2,1.66038,2020-03-24,,0,120454,FALSE,5,city,RS
Camaquã,4303509,1,1.50918,2020-03-24,,0,66261,FALSE,1,city,RS
Campo Bom,4303905,2,2.99796,2020-03-24,,0,66712,FALSE,12,city,RS
Canoas,4304606,6,1.73102,2020-03-24,,0,346616,FALSE,4,city,RS
Capão da Canoa,4304630,2,3.7701,2020-03-24,,0,53049,FALSE,2,city,RS
Carlos Barbosa,4304804,1,3.35199,2020-03-24,,0,29833,FALSE,4,city,RS
Caxias do Sul,4305108,2,0.39146,2020-03-24,,0,510906,FALSE,10,city,RS
Charqueadas,4305355,1,2.45164,2020-03-24,,0,40789,FALSE,4,city,RS
Cruzeiro do Sul,4306205,1,8.09848,2020-03-24,,0,12348,FALSE,2,city,RS
Dois Irmãos,4306403,1,3.06082,2020-03-24,,0,32671,FALSE,4,city,RS
Eldorado do Sul,4306767,1,2.42219,2020-03-24,,0,41285,FALSE,4,city,RS
Erechim,4307005,3,2.83388,2020-03-24,,0,105862,FALSE,6,city,RS
Estância Velha,4307609,1,1.99912,2020-03-24,,0,50022,FALSE,3,city,RS
Estrela,4307807,1,2.93118,2020-03-24,,0,34116,FALSE,4,city,RS
Farroupilha,4307906,1,1.38253,2020-03-24,,0,72331,FALSE,6,city,RS
Garibaldi,4308607,1,2.85144,2020-03-24,,0,35070,FALSE,1,city,RS
Ivoti,4310801,2,8.23282,2020-03-24,,0,24293,FALSE,5,city,RS
Lajeado,4311403,5,5.95139,2020-03-24,,0,84014,FALSE,4,city,RS
Osório,4313508,1,2.1742,2020-03-24,,0,45994,FALSE,2,city,RS
Paraí,4314001,1,13.05995,2020-03-24,,0,7657,FALSE,1,city,RS
Porto Alegre,4314902,47,3.1676,2020-03-24,,0,1483771,FALSE,11,city,RS
Rio Grande,4315602,1,0.47392,2020-03-24,,0,211005,FALSE,2,city,RS
Santa Maria,4316907,2,0.70891,2020-03-24,,0,282123,FALSE,3,city,RS
Sant'Ana do Livramento,4317103,3,3.89474,2020-03-24,,0,77027,FALSE,5,city,RS
Santiago,4317400,1,2.02327,2020-03-24,,0,49425,FALSE,2,city,RS
Santo Antônio da Patrulha,4317608,1,2.33133,2020-03-24,,0,42894,FALSE,3,city,RS
São Leopoldo,4318705,1,0.42223,2020-03-24,,0,236835,FALSE,4,city,RS
Sapiranga,4319901,1,1.22348,2020-03-24,,0,81734,FALSE,7,city,RS
Serafina Corrêa,4320404,3,17.1409,2020-03-24,,0,17502,FALSE,4,city,RS
Taquara,4321204,1,1.74016,2020-03-24,,0,57466,FALSE,6,city,RS
Torres,4321501,4,10.32738,2020-03-24,,0,38732,FALSE,4,city,RS
Viamão,4323002,1,0.39181,2020-03-24,,0,255224,FALSE,2,city,RS
,43,112,0.98442,2020-03-24,,0,11377239,FALSE,12,state,RS
Balneário Camboriú,4202008,9,6.32489,2020-03-24,,0,142295,FALSE,7,city,SC
Blumenau,4202404,7,1.95969,2020-03-24,,0,357199,FALSE,3,city,SC
Braço do Norte,4202800,9,26.90583,2020-03-24,,0,33450,FALSE,10,city,SC
Chapecó,4204202,3,1.36137,2020-03-24,,0,220367,FALSE,5,city,SC
Criciúma,4204608,9,4.18243,2020-03-24,,0,215186,FALSE,5,city,SC
Florianópolis,4205407,20,3.99223,2020-03-24,,0,500973,FALSE,13,city,SC
Gaspar,4205902,1,1.43598,2020-03-24,,0,69639,FALSE,2,city,SC
Gravatal,4206207,2,17.38979,2020-03-24,,0,11501,FALSE,4,city,SC
Içara,4207007,1,1.77239,2020-03-24,,0,56421,FALSE,2,city,SC
Imbituba,4207304,4,8.91802,2020-03-24,,0,44853,FALSE,5,city,SC
Itajaí,4208203,10,4.55506,2020-03-24,,0,219536,FALSE,4,city,SC
Jaguaruna,4208807,2,9.98801,2020-03-24,,0,20024,FALSE,4,city,SC
Jaraguá do Sul,4208906,2,1.12551,2020-03-24,,0,177697,FALSE,5,city,SC
Joinville,4209102,4,0.67743,2020-03-24,,0,590466,FALSE,12,city,SC
Lages,4209300,1,0.63474,2020-03-24,,0,157544,FALSE,3,city,SC
Laguna,4209409,1,2.18274,2020-03-24,,0,45814,FALSE,1,city,SC
Navegantes,4211306,3,3.68211,2020-03-24,,0,81475,FALSE,5,city,SC
Pomerode,4213203,1,2.9898,2020-03-24,,0,33447,FALSE,5,city,SC
Porto Belo,4213500,2,9.35104,2020-03-24,,0,21388,FALSE,2,city,SC
Rancho Queimado,4214300,2,69.4927,2020-03-24,,0,2878,FALSE,11,city,SC
São José,4216602,6,2.43323,2020-03-24,,0,246586,FALSE,6,city,SC
Tijucas,4218004,1,2.60369,2020-03-24,,0,38407,FALSE,1,city,SC
Tubarão,4218707,9,8.51579,2020-03-24,,0,105686,FALSE,7,city,SC
,42,109,1.52133,2020-03-24,,0,7164788,FALSE,13,state,SC
Aracaju,2800308,12,1.82645,2020-03-24,,0,657013,FALSE,6,city,SE
Nossa Senhora da Glória,2804508,1,2.70827,2020-03-24,,,36924,FALSE,2,city,SE
Propriá,2805703,2,6.75083,2020-03-24,,,29626,FALSE,3,city,SE
,28,15,0.65254,2020-03-24,,0,2298696,FALSE,6,state,SE
,35,810,1.76397,2020-03-24,0.0494,40,45919049,FALSE,26,state,SP
Palmas,1721000,7,2.34014,2020-03-24,,,299127,FALSE,6,city,TO
,17,7,0.44505,2020-03-24,,,1572866,FALSE,5,state,TO
Rio Branco,1200401,17,4.17363,2020-03-23,,0,407319,FALSE,7,city,AC
,12,17,1.92758,2020-03-23,,0,881935,FALSE,7,state,AC
Maceió,2704302,8,0.78512,2020-03-23,,0,1018948,FALSE,13,city,AL
,27,8,0.23971,2020-03-23,,0,3337357,FALSE,13,state,AL
Importados/Indefinidos,,0,,2020-03-23,,,,FALSE,7,city,AM
Manaus,1302603,31,1.42022,2020-03-23,,,2182763,FALSE,7,city,AM
Parintins,1303403,1,0.8751,2020-03-23,,0,114273,FALSE,1,city,AM
,13,32,0.77209,2020-03-23,,0,4144597,FALSE,7,state,AM
Macapá,1600303,1,0.19868,2020-03-23,,0,503327,FALSE,4,city,AP
,16,1,0.11824,2020-03-23,,0,845731,FALSE,4,state,AP
Barreiras,2903201,1,0.64334,2020-03-23,,0,155439,FALSE,2,city,BA
Brumado,2904605,1,1.48821,2020-03-23,,0,67195,FALSE,1,city,BA
Camaçari,2905701,1,0.3343,2020-03-23,,0,299132,FALSE,4,city,BA
Conceição do Jacuípe,2908507,1,3.01632,2020-03-23,,0,33153,FALSE,2,city,BA
Feira de Santana,2910800,6,0.97581,2020-03-23,,0,614872,FALSE,16,city,BA
Itabuna,2914802,1,0.46899,2020-03-23,,0,213223,FALSE,5,city,BA
Jequié,2918001,1,0.64117,2020-03-23,,0,155966,FALSE,1,city,BA
Juazeiro,2918407,1,0.46145,2020-03-23,,0,216707,FALSE,1,city,BA
Lauro de Freitas,2919207,3,1.51179,2020-03-23,,0,198440,FALSE,5,city,BA
Porto Seguro,2925303,8,5.38047,2020-03-23,,0,148686,FALSE,8,city,BA
Prado,2925501,2,7.09874,2020-03-23,,0,28174,FALSE,7,city,BA
Salvador,2927408,37,1.28815,2020-03-23,,0,2872347,FALSE,10,city,BA
,29,63,0.42358,2020-03-23,,0,14873064,FALSE,16,state,BA
Aquiraz,2301000,6,7.47468,2020-03-23,,0,80271,FALSE,7,city,CE
Fortaleza,2304400,151,5.65682,2020-03-23,,0,2669342,FALSE,7,city,CE
Fortim,2304459,1,6.06796,2020-03-23,,0,16480,FALSE,4,city,CE
Importados/Indefinidos,,2,,2020-03-23,,0,,FALSE,5,city,CE
Juazeiro do Norte,2307304,1,0.36469,2020-03-23,,0,274207,FALSE,4,city,CE
Sobral,2312908,3,1.43585,2020-03-23,,0,208935,FALSE,5,city,CE
,23,164,1.79587,2020-03-23,,0,9132078,FALSE,8,state,CE
Brasília,5300108,138,4.57671,2020-03-23,,0,3015268,FALSE,16,city,DF
,53,138,4.57671,2020-03-23,,0,3015268,FALSE,16,state,DF
Cachoeiro de Itapemirim,3201209,1,0.47853,2020-03-23,,,208972,FALSE,4,city,ES
Cariacica,3201308,1,0.26227,2020-03-23,,,381285,FALSE,4,city,ES
Linhares,3203205,2,1.15237,2020-03-23,,,173555,FALSE,5,city,ES
Santa Teresa,3204609,1,4.23908,2020-03-23,,,23590,FALSE,1,city,ES
Serra,3205002,1,0.19323,2020-03-23,,,517510,FALSE,1,city,ES
Vila Velha,3205200,13,2.63244,2020-03-23,,,493838,FALSE,5,city,ES
Vitória,3205309,14,3.86637,2020-03-23,,,362097,FALSE,5,city,ES
,32,33,0.82117,2020-03-23,,,4018650,FALSE,19,state,ES
Anápolis,5201108,2,0.5169,2020-03-23,,0,386923,FALSE,7,city,GO
Aparecida de Goiânia,5201405,2,0.34591,2020-03-23,,0,578179,FALSE,5,city,GO
Catalão,5205109,1,0.91892,2020-03-23,,0,108823,FALSE,2,city,GO
Goiânia,5208707,12,0.7915,2020-03-23,,0,1516113,FALSE,11,city,GO
Importados/Indefinidos,,0,,2020-03-23,,0,,FALSE,5,city,GO
Jataí,5211909,1,0.99126,2020-03-23,,0,100882,FALSE,5,city,GO
Rio Verde,5218805,5,2.12182,2020-03-23,,0,235647,FALSE,11,city,GO
,52,23,0.32771,2020-03-23,,0,7018354,FALSE,12,state,GO
São Luís,2111300,8,0.72603,2020-03-23,,0,1101884,FALSE,4,city,MA
,21,8,0.11307,2020-03-23,,0,7075181,FALSE,4,state,MA
Belo Horizonte,3106200,60,2.38847,2020-03-23,,0,2512070,FALSE,7,city,MG
Betim,3106705,1,0.22761,2020-03-23,,0,439340,FALSE,1,city,MG
Bom Despacho,3107406,1,1.97609,2020-03-23,,0,50605,FALSE,1,city,MG
Campos Altos,3111507,1,6.46789,2020-03-23,,0,15461,FALSE,1,city,MG
Contagem,3118601,2,0.30127,2020-03-23,,0,663855,FALSE,1,city,MG
Coronel Fabriciano,3119401,1,0.91029,2020-03-23,,0,109855,FALSE,6,city,MG
Divinópolis,3122306,1,0.41976,2020-03-23,,0,238230,FALSE,14,city,MG
Importados/Indefinidos,,28,,2020-03-23,,0,,FALSE,2,city,MG
Ipatinga,3131307,1,0.37964,2020-03-23,,0,263410,FALSE,10,city,MG
Juiz de Fora,3136702,8,1.40629,2020-03-23,,0,568873,FALSE,8,city,MG
Lagoa da Prata,3137205,1,1.91699,2020-03-23,,0,52165,FALSE,1,city,MG
Mariana,3140001,2,3.29359,2020-03-23,,0,60724,FALSE,3,city,MG
Nova Lima,3144805,7,7.37704,2020-03-23,,0,94889,FALSE,6,city,MG
Patrocínio,3148103,1,1.10184,2020-03-23,,0,90757,FALSE,8,city,MG
Poços de Caldas,3151800,1,0.59738,2020-03-23,,0,167397,FALSE,3,city,MG
Sete Lagoas,3167202,2,0.83459,2020-03-23,,0,239639,FALSE,6,city,MG
Timóteo,3168705,1,1.11307,2020-03-23,,0,89842,FALSE,1,city,MG
Uberaba,3170107,3,0.89879,2020-03-23,,0,333783,FALSE,3,city,MG
Uberlândia,3170206,6,0.86792,2020-03-23,,0,691305,FALSE,6,city,MG
,31,128,0.60466,2020-03-23,,0,21168791,FALSE,15,state,MG
Campo Grande,5002704,19,2.12058,2020-03-23,,0,895982,FALSE,10,city,MS
Ponta Porã,5006606,1,1.08078,2020-03-23,,0,92526,FALSE,3,city,MS
Sidrolândia,5007901,1,1.73415,2020-03-23,,0,57665,FALSE,5,city,MS
,50,21,0.75567,2020-03-23,,0,2778986,FALSE,10,state,MS
Cuiabá,5103403,5,0.81626,2020-03-23,,0,612547,FALSE,2,city,MT
Várzea Grande,5108402,1,0.35091,2020-03-23,,0,284971,FALSE,1,city,MT
,51,6,0.17219,2020-03-23,,0,3484466,FALSE,3,state,MT
Belém,1501402,4,0.26796,2020-03-23,,0,1492745,FALSE,6,city,PA
Marabá,1504208,1,0.35798,2020-03-23,,0,279349,FALSE,1,city,PA
,15,5,0.05812,2020-03-23,,0,8602865,FALSE,6,state,PA
Igaracy,2502607,1,16.34788,2020-03-23,,0,6117,FALSE,1,city,PB
João Pessoa,2507507,1,0.12361,2020-03-23,,0,809015,FALSE,6,city,PB
,25,2,0.04977,2020-03-23,,0,4018127,FALSE,12,state,PB
Belo Jardim,2601706,1,1.30823,2020-03-23,,,76439,FALSE,5,city,PE
Caruaru,2604106,1,0.27692,2020-03-23,,,361118,FALSE,1,city,PE
Importados/Indefinidos,,4,,2020-03-23,,,,FALSE,7,city,PE
Jaboatão dos Guararapes,2607901,3,0.42717,2020-03-23,,,702298,FALSE,5,city,PE
Olinda,2609600,2,0.50958,2020-03-23,,,392482,FALSE,2,city,PE
Petrolina,2611101,1,0.28641,2020-03-23,,,349145,FALSE,1,city,PE
Recife,2611606,30,1.8229,2020-03-23,,,1645727,FALSE,9,city,PE
,26,42,0.43947,2020-03-23,,0,9557071,FALSE,12,state,PE
Campo Largo,4104204,1,0.75756,2020-03-23,,0,132002,FALSE,7,city,PR
Cascavel,4104808,1,0.30446,2020-03-23,,0,328454,FALSE,1,city,PR
Cianorte,4105508,6,7.26216,2020-03-23,,0,82620,FALSE,10,city,PR
Colombo,4105805,1,0.4103,2020-03-23,,0,243726,FALSE,2,city,PR
Curitiba,4106902,34,1.75883,2020-03-23,,0,1933105,FALSE,10,city,PR
Foz do Iguaçu,4108304,4,1.5472,2020-03-23,,0,258532,FALSE,6,city,PR
Guaíra,4108809,1,3.01941,2020-03-23,,0,33119,FALSE,4,city,PR
Importados/Indefinidos,,4,,2020-03-23,,0,,FALSE,2,city,PR
Londrina,4113700,3,0.52656,2020-03-23,,0,569733,FALSE,7,city,PR
Maringá,4115200,1,0.23603,2020-03-23,,0,423666,FALSE,6,city,PR
Pato Branco,4118501,1,1.20655,2020-03-23,,0,82881,FALSE,3,city,PR
Pinhais,4119152,2,1.51335,2020-03-23,,0,132157,FALSE,3,city,PR
Ponta Grossa,4119905,1,0.2843,2020-03-23,,0,351736,FALSE,3,city,PR
Umuarama,4128104,0,,2020-03-23,,0,111557,FALSE,3,city,PR
,41,60,0.52475,2020-03-23,,0,11433957,FALSE,10,state,PR
Barra Mansa,3300407,1,0.54226,2020-03-23,,0,184412,FALSE,11,city,RJ
Guapimirim,3301850,1,1.65243,2020-03-23,,0,60517,FALSE,5,city,RJ
Importados/Indefinidos,,2,,2020-03-23,,0,,FALSE,3,city,RJ
Miguel Pereira,3302908,1,3.91573,2020-03-23,1,1,25538,FALSE,4,city,RJ
Niterói,3303302,10,1.9471,2020-03-23,0.1,1,513584,FALSE,8,city,RJ
Petrópolis,3303906,3,0.97978,2020-03-23,0.3333,1,306191,FALSE,3,city,RJ
Rio de Janeiro,3304557,212,3.15528,2020-03-23,0.0047,1,6718903,FALSE,10,city,RJ
São Gonçalo,3304904,3,0.27654,2020-03-23,,0,1084839,FALSE,1,city,RJ
,33,233,1.34956,2020-03-23,0.0172,4,17264943,FALSE,11,state,RJ
Boa Vista,1400100,2,0.50099,2020-03-23,,0,399213,FALSE,3,city,RR
,14,2,0.33016,2020-03-23,,0,605761,FALSE,3,state,RR
Alvorada,4300604,2,0.951,2020-03-23,,0,210305,FALSE,5,city,RS
Bagé,4301602,7,5.7783,2020-03-23,,0,121143,FALSE,5,city,RS
Bento Gonçalves,4302105,2,1.66038,2020-03-23,,0,120454,FALSE,4,city,RS
Campo Bom,4303905,2,2.99796,2020-03-23,,0,66712,FALSE,11,city,RS
Canoas,4304606,5,1.44252,2020-03-23,,0,346616,FALSE,3,city,RS
Capão da Canoa,4304630,1,1.88505,2020-03-23,,0,53049,FALSE,1,city,RS
Carlos Barbosa,4304804,1,3.35199,2020-03-23,,0,29833,FALSE,3,city,RS
Caxias do Sul,4305108,2,0.39146,2020-03-23,,0,510906,FALSE,9,city,RS
Charqueadas,4305355,1,2.45164,2020-03-23,,0,40789,FALSE,3,city,RS
Cruzeiro do Sul,4306205,1,8.09848,2020-03-23,,0,12348,FALSE,1,city,RS
Dois Irmãos,4306403,1,3.06082,2020-03-23,,0,32671,FALSE,3,city,RS
Eldorado do Sul,4306767,1,2.42219,2020-03-23,,0,41285,FALSE,3,city,RS
Erechim,4307005,3,2.83388,2020-03-23,,0,105862,FALSE,5,city,RS
Estância Velha,4307609,1,1.99912,2020-03-23,,0,50022,FALSE,2,city,RS
Estrela,4307807,1,2.93118,2020-03-23,,0,34116,FALSE,3,city,RS
